Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice
,,,,1927-02-18 12:00,350.284,,,1927-07-12 12:00,154.4,,,1928-03-28 12:00,342.99,,,1928-08-25 12:00,167.364,,,1929-01-19 12:00,344.989,,,,,,,,,,,1929-09-11 12:00,133.263,,,1930-03-05 12:00,350.998,,,1930-07-26 12:00,163.849,,,1930-12-26 12:00,235.378,,,1931-09-09 12:00,166.469,,,1932-02-03 12:00,349.121,,,1932-06-28 12:00,97.505,,,1933-03-18 12:00,348.981,,,1933-08-10 12:00,166.979,,,1934-01-05 12:00,321.815,,,1934-09-21 12:00,163.074,,,1935-02-18 12:00,350.949,,,1935-07-12 12:00,154.225,,,,,,
,,,,1927-02-19 12:00,351.526,,,1927-07-13 12:00,155.264,,,1928-03-29 12:00,344.218,,,1928-08-26 12:00,168.598,,,1929-01-20 12:00,346.099,,,,,,,,,,,1929-09-12 12:00,134.452,,,1930-03-06 12:00,352.245,,,1930-07-27 12:00,164.991,,,1930-12-27 12:00,235.858,,,1931-09-10 12:00,167.712,,,1932-02-04 12:00,350.336,,,1932-06-29 12:00,96.88,,,1933-03-19 12:00,350.225,,,1933-08-11 12:00,168.187,,,1934-01-06 12:00,322.158,,,1934-09-22 12:00,164.314,,,1935-02-19 12:00,352.19,,,1935-07-13 12:00,155.064,,,,,,
,,,,1927-02-20 12:00,352.767,,,1927-07-14 12:00,156.118,,,1928-03-30 12:00,345.447,,,1928-08-27 12:00,169.831,,,1929-01-21 12:00,347.205,,,,,,,,,,,1929-09-13 12:00,135.643,,,1930-03-07 12:00,353.493,,,1930-07-28 12:00,166.13,,,1930-12-28 12:00,236.366,,,1931-09-11 12:00,168.956,,,1932-02-05 12:00,351.55,,,1932-06-30 12:00,96.257,,,1933-03-20 12:00,351.469,,,1933-08-12 12:00,169.394,,,1934-01-07 12:00,322.468,,,1934-09-23 12:00,165.555,,,1935-02-20 12:00,353.43,,,1935-07-14 12:00,155.89,,,,,,
,,,,1927-02-21 12:00,354.008,,,1927-07-15 12:00,156.96,,,1928-03-31 12:00,346.675,,,1928-08-28 12:00,171.065,,,1929-01-22 12:00,348.307,,,,,,,,,,,1929-09-14 12:00,136.836,,,1930-03-08 12:00,354.74,,,1930-07-29 12:00,167.268,,,1930-12-29 12:00,236.899,,,1931-09-12 12:00,170.199,,,1932-02-06 12:00,352.762,,,1932-07-01 12:00,95.64,,,1933-03-21 12:00,352.712,,,1933-08-13 12:00,170.601,,,1934-01-08 12:00,322.743,,,1934-09-24 12:00,166.796,,,1935-02-21 12:00,354.67,,,1935-07-15 12:00,156.705,,,,,,
,,,,1927-02-22 12:00,355.248,,,1927-07-16 12:00,157.791,,,1928-04-01 12:00,347.903,,,1928-08-29 12:00,172.298,,,1929-01-23 12:00,349.405,,,,,,,,,,,1929-09-15 12:00,138.03,,,1930-03-09 12:00,355.986,,,1930-07-30 12:00,168.403,,,1930-12-30 12:00,237.456,,,1931-09-13 12:00,171.443,,,1932-02-07 12:00,353.973,,,1932-07-02 12:00,95.033,,,1933-03-22 12:00,353.956,,,1933-08-14 12:00,171.808,,,1934-01-09 12:00,322.984,,,1934-09-25 12:00,168.037,,,1935-02-22 12:00,355.91,,,1935-07-16 12:00,157.508,,,,,,
,,,,1927-02-23 12:00,356.488,,,1927-07-17 12:00,158.61,,,1928-04-02 12:00,349.131,,,1928-08-30 12:00,173.532,,,1929-01-24 12:00,350.498,,,,,,,,,,,1929-09-16 12:00,139.225,,,1930-03-10 12:00,357.233,,,1930-07-31 12:00,169.537,,,1930-12-31 12:00,238.038,,,1931-09-14 12:00,172.687,,,1932-02-08 12:00,355.183,,,1932-07-03 12:00,94.44,,,1933-03-23 12:00,355.199,,,1933-08-15 12:00,173.014,,,1934-01-10 12:00,323.189,,,1934-09-26 12:00,169.28,,,1935-02-23 12:00,357.149,,,1935-07-17 12:00,158.297,,,,,,
,,,,1927-02-24 12:00,357.727,,,1927-07-18 12:00,159.417,,,1928-04-03 12:00,350.36,,,1928-08-31 12:00,174.765,,,1929-01-25 12:00,351.586,,,,,,,,,,,1929-09-17 12:00,140.422,,,1930-03-11 12:00,358.478,,,1930-08-01 12:00,170.668,,,1931-01-01 12:00,238.643,,,1931-09-15 12:00,173.931,,,1932-02-09 12:00,356.392,,,1932-07-04 12:00,93.864,,,1933-03-24 12:00,356.442,,,1933-08-16 12:00,174.219,,,1934-01-11 12:00,323.357,,,1934-09-27 12:00,170.523,,,1935-02-24 12:00,358.387,,,1935-07-18 12:00,159.073,,,,,,
,,,,1927-02-25 12:00,358.965,,,1927-07-19 12:00,160.212,,,1928-04-04 12:00,351.588,,,1928-09-01 12:00,175.999,,,1929-01-26 12:00,352.669,,,,,,,,,,,1929-09-18 12:00,141.62,,,1930-03-12 12:00,359.724,,,1930-08-02 12:00,171.798,,,1931-01-02 12:00,239.27,,,1931-09-16 12:00,175.176,,,1932-02-10 12:00,357.599,,,1932-07-05 12:00,93.309,,,1933-03-25 12:00,357.685,,,1933-08-17 12:00,175.425,,,1934-01-12 12:00,323.487,,,1934-09-28 12:00,171.766,,,1935-02-25 12:00,359.625,,,1935-07-19 12:00,159.835,,,,,,
,,,,1927-02-26 12:00,0.203,,,1927-07-20 12:00,160.993,,,1928-04-05 12:00,352.816,,,1928-09-02 12:00,177.232,,,1929-01-27 12:00,353.748,,,,,,,,,,,1929-09-19 12:00,142.82,,,1930-03-13 12:00,0.968999999999,,,1930-08-03 12:00,172.925,,,1931-01-03 12:00,239.918,,,1931-09-17 12:00,176.42,,,1932-02-11 12:00,358.805,,,1932-07-06 12:00,92.777,,,1933-03-26 12:00,358.927,,,1933-08-18 12:00,176.629,,,1934-01-13 12:00,323.579,,,1934-09-29 12:00,173.01,,,1935-02-26 12:00,0.861999999999,,,1935-07-20 12:00,160.582,,,,,,
,,,,1927-02-27 12:00,1.441,,,1927-07-21 12:00,161.76,,,1928-04-06 12:00,354.044,,,1928-09-03 12:00,178.465,,,1929-01-28 12:00,354.822,,,,,,,,,,,1929-09-20 12:00,144.021,,,1930-03-14 12:00,2.213,,,1930-08-04 12:00,174.05,,,1931-01-04 12:00,240.587,,,1931-09-18 12:00,177.665,,,1932-02-12 12:00,0.0100000000002,,,1932-07-07 12:00,92.272,,,1933-03-27 12:00,0.17,,,1933-08-19 12:00,177.834,,,1934-01-14 12:00,323.63,,,1934-09-30 12:00,174.254,,,1935-02-27 12:00,2.098,,,1935-07-21 12:00,161.315,,,,,,
,,,,1927-02-28 12:00,2.678,,,1927-07-22 12:00,162.514,,,1928-04-07 12:00,355.273,,,1928-09-04 12:00,179.699,,,1929-01-29 12:00,355.89,,,,,,,,,,,1929-09-21 12:00,145.224,,,1930-03-15 12:00,3.458,,,1930-08-05 12:00,175.173,,,1931-01-05 12:00,241.275,,,1931-09-19 12:00,178.91,,,1932-02-13 12:00,1.213,,,1932-07-08 12:00,91.796,,,1933-03-28 12:00,1.412,,,1933-08-20 12:00,179.037,,,1934-01-15 12:00,323.642,,,1934-10-01 12:00,175.499,,,1935-02-28 12:00,3.334,,,1935-07-22 12:00,162.032,,,,,,
,,,,1927-03-01 12:00,3.914,,,1927-07-23 12:00,163.253,,,1928-04-08 12:00,356.501,,,1928-09-05 12:00,180.932,,,1929-01-30 12:00,356.954,,,,,,,,,,,1929-09-22 12:00,146.428,,,1930-03-16 12:00,4.701,,,1930-08-06 12:00,176.293,,,1931-01-06 12:00,241.983,,,1931-09-20 12:00,180.155,,,1932-02-14 12:00,2.415,,,1932-07-09 12:00,91.351,,,1933-03-29 12:00,2.654,,,1933-08-21 12:00,180.241,,,1934-01-16 12:00,323.612,,,1934-10-02 12:00,176.744,,,1935-03-01 12:00,4.57,,,1935-07-23 12:00,162.733,,,,,,
,,,,1927-03-02 12:00,5.15,,,1927-07-24 12:00,163.976,,,1928-04-09 12:00,357.729,,,1928-09-06 12:00,182.165,,,1929-01-31 12:00,358.012,,,,,,,,,,,1929-09-23 12:00,147.633,,,1930-03-17 12:00,5.945,,,1930-08-07 12:00,177.412,,,1931-01-07 12:00,242.709,,,1931-09-21 12:00,181.4,,,1932-02-15 12:00,3.615,,,1932-07-10 12:00,90.94,,,1933-03-30 12:00,3.895,,,1933-08-22 12:00,181.443,,,1934-01-17 12:00,323.541,,,1934-10-03 12:00,177.99,,,1935-03-02 12:00,5.805,,,1935-07-24 12:00,163.417,,,,,,
,,,,1927-03-03 12:00,6.385,,,1927-07-25 12:00,164.684,,,1928-04-10 12:00,358.957,,,1928-09-07 12:00,183.398,,,1929-02-01 12:00,359.064,,,,,,,,,,,1929-09-24 12:00,148.84,,,1930-03-18 12:00,7.188,,,1930-08-08 12:00,178.527,,,1931-01-08 12:00,243.452,,,1931-09-22 12:00,182.646,,,1932-02-16 12:00,4.814,,,1932-07-11 12:00,90.564,,,1933-03-31 12:00,5.137,,,1933-08-23 12:00,182.646,,,1934-01-18 12:00,323.428,,,1934-10-04 12:00,179.237,,,1935-03-03 12:00,7.039,,,1935-07-25 12:00,164.085,,,,,,
,,,,1927-03-04 12:00,7.62,,,1927-07-26 12:00,165.376,,,1928-04-11 12:00,0.186,,,1928-09-08 12:00,184.632,,,1929-02-02 12:00,0.110000000001,,,,,,,,,,,1929-09-25 12:00,150.049,,,1930-03-19 12:00,8.431,,,1930-08-09 12:00,179.641,,,1931-01-09 12:00,244.213,,,1931-09-23 12:00,183.891,,,1932-02-17 12:00,6.011,,,1932-07-12 12:00,90.224,,,1933-04-01 12:00,6.378,,,1933-08-24 12:00,183.847,,,1934-01-19 12:00,323.272,,,1934-10-05 12:00,180.483,,,1935-03-04 12:00,8.272,,,1935-07-26 12:00,164.734,,,,,,
,,,,1927-03-05 12:00,8.854,,,1927-07-27 12:00,166.051,,,1928-04-12 12:00,1.414,,,1928-09-09 12:00,185.865,,,1929-02-03 12:00,1.151,,,,,,,,,,,1929-09-26 12:00,151.258,,,1930-03-20 12:00,9.673,,,1930-08-10 12:00,180.751,,,1931-01-10 12:00,244.989,,,1931-09-24 12:00,185.137,,,1932-02-18 12:00,7.207,,,1932-07-13 12:00,89.922,,,1933-04-02 12:00,7.618,,,1933-08-25 12:00,185.048,,,1934-01-20 12:00,323.075,,,1934-10-06 12:00,181.73,,,1935-03-05 12:00,9.505,,,1935-07-27 12:00,165.365,,,,,,
,,,,1927-03-06 12:00,10.087,,,1927-07-28 12:00,166.708,,,1928-04-13 12:00,2.643,,,1928-09-10 12:00,187.098,,,1929-02-04 12:00,2.185,,,,,,,,,,,1929-09-27 12:00,152.469,,,1930-03-21 12:00,10.915,,,1930-08-11 12:00,181.859,,,1931-01-11 12:00,245.781,,,1931-09-25 12:00,186.382,,,1932-02-19 12:00,8.4,,,1932-07-14 12:00,89.659,,,1933-04-03 12:00,8.859,,,1933-08-26 12:00,186.249,,,1934-01-21 12:00,322.835,,,1934-10-07 12:00,182.978,,,1935-03-06 12:00,10.737,,,1935-07-28 12:00,165.976,,,,,,
,,,,1927-03-07 12:00,11.319,,,1927-07-29 12:00,167.347,,,1928-04-14 12:00,3.871,,,1928-09-11 12:00,188.331,,,1929-02-05 12:00,3.214,,,,,,,,,,,1929-09-28 12:00,153.681,,,1930-03-22 12:00,12.157,,,1930-08-12 12:00,182.965,,,1931-01-12 12:00,246.588,,,1931-09-26 12:00,187.628,,,1932-02-20 12:00,9.592,,,1932-07-15 12:00,89.435,,,1933-04-04 12:00,10.099,,,1933-08-27 12:00,187.448,,,1934-01-22 12:00,322.554,,,1934-10-08 12:00,184.226,,,1935-03-07 12:00,11.969,,,1935-07-29 12:00,166.568,,,,,,
,,,,1927-03-08 12:00,12.551,,,1927-07-30 12:00,167.967,,,1928-04-15 12:00,5.099,,,1928-09-12 12:00,189.564,,,1929-02-06 12:00,4.235,,,,,,,,,,,1929-09-29 12:00,154.894,,,1930-03-23 12:00,13.398,,,1930-08-13 12:00,184.068,,,1931-01-13 12:00,247.409,,,1931-09-27 12:00,188.874,,,1932-02-21 12:00,10.783,,,1932-07-16 12:00,89.251,,,1933-04-05 12:00,11.339,,,1933-08-28 12:00,188.648,,,1934-01-23 12:00,322.233,,,1934-10-09 12:00,185.474,,,1935-03-08 12:00,13.199,,,1935-07-30 12:00,167.138,,,,,,
,,,,1927-03-09 12:00,13.782,,,1927-07-31 12:00,168.567,,,1928-04-16 12:00,6.327,,,1928-09-13 12:00,190.797,,,1929-02-07 12:00,5.25,,,,,,,,,,,1929-09-30 12:00,156.109,,,1930-03-24 12:00,14.639,,,1930-08-14 12:00,185.168,,,1931-01-14 12:00,248.244,,,1931-09-28 12:00,190.12,,,1932-02-22 12:00,11.971,,,1932-07-17 12:00,89.107,,,1933-04-06 12:00,12.579,,,1933-08-29 12:00,189.846,,,1934-01-24 12:00,321.872,,,1934-10-10 12:00,186.723,,,1935-03-09 12:00,14.429,,,1935-07-31 12:00,167.687,,,,,,
,,,,1927-03-10 12:00,15.012,,,1927-08-01 12:00,169.146,,,1928-04-17 12:00,7.556,,,1928-09-14 12:00,192.03,,,1929-02-08 12:00,6.258,,,,,,,,,,,1929-10-01 12:00,157.325,,,1930-03-25 12:00,15.88,,,1930-08-15 12:00,186.265,,,1931-01-15 12:00,249.092,,,1931-09-29 12:00,191.366,,,1932-02-23 12:00,13.158,,,1932-07-18 12:00,89.003,,,1933-04-07 12:00,13.818,,,1933-08-30 12:00,191.044,,,1934-01-25 12:00,321.474,,,1934-10-11 12:00,187.972,,,1935-03-10 12:00,15.658,,,1935-08-01 12:00,168.213,,,,,,
,,,,1927-03-11 12:00,16.241,,,1927-08-02 12:00,169.703,,,1928-04-18 12:00,8.784,,,1928-09-15 12:00,193.263,,,1929-02-09 12:00,7.259,,,,,,,,,,,1929-10-02 12:00,158.542,,,1930-03-26 12:00,17.12,,,1930-08-16 12:00,187.36,,,1931-01-16 12:00,249.952,,,1931-09-30 12:00,192.613,,,1932-02-24 12:00,14.343,,,1932-07-19 12:00,88.939,,,1933-04-08 12:00,15.057,,,1933-08-31 12:00,192.241,,,1934-01-26 12:00,321.04,,,1934-10-12 12:00,189.222,,,1935-03-11 12:00,16.887,,,1935-08-02 12:00,168.715,,,,,,
,,,,1927-03-12 12:00,17.47,,,1927-08-03 12:00,170.238,,,1928-04-19 12:00,10.012,,,1928-09-16 12:00,194.496,,,1929-02-10 12:00,8.252,,,,,,,,,,,1929-10-03 12:00,159.76,,,1930-03-27 12:00,18.36,,,1930-08-17 12:00,188.451,,,1931-01-17 12:00,250.825,,,1931-10-01 12:00,193.86,,,1932-02-25 12:00,15.526,,,1932-07-20 12:00,88.914,,,1933-04-09 12:00,16.296,,,1933-09-01 12:00,193.438,,,1934-01-27 12:00,320.572,,,1934-10-13 12:00,190.471,,,1935-03-12 12:00,18.114,,,1935-08-03 12:00,169.193,,,,,,
,,,,1927-03-13 12:00,18.698,,,1927-08-04 12:00,170.75,,,1928-04-20 12:00,11.24,,,1928-09-17 12:00,195.728,,,1929-02-11 12:00,9.237,,,,,,,,,,,1929-10-04 12:00,160.979,,,1930-03-28 12:00,19.6,,,1930-08-18 12:00,189.54,,,1931-01-18 12:00,251.709,,,1931-10-02 12:00,195.106,,,1932-02-26 12:00,16.707,,,1932-07-21 12:00,88.928,,,1933-04-10 12:00,17.535,,,1933-09-02 12:00,194.633,,,1934-01-28 12:00,320.072,,,1934-10-14 12:00,191.721,,,1935-03-13 12:00,19.341,,,1935-08-04 12:00,169.646,,,,,,
,,,,1927-03-14 12:00,19.924,,,1927-08-05 12:00,171.238,,,1928-04-21 12:00,12.468,,,1928-09-18 12:00,196.961,,,1929-02-12 12:00,10.214,,,,,,,,,,,1929-10-05 12:00,162.199,,,1930-03-29 12:00,20.839,,,1930-08-19 12:00,190.626,,,1931-01-19 12:00,252.604,,,1931-10-03 12:00,196.353,,,1932-02-27 12:00,17.887,,,1932-07-22 12:00,88.98,,,1933-04-11 12:00,18.773,,,1933-09-03 12:00,195.828,,,1934-01-29 12:00,319.545,,,1934-10-15 12:00,192.972,,,1935-03-14 12:00,20.567,,,1935-08-05 12:00,170.072,,,,,,
,,,,1927-03-15 12:00,21.15,,,1927-08-06 12:00,171.701,,,1928-04-22 12:00,13.696,,,1928-09-19 12:00,198.193,,,1929-02-13 12:00,11.183,,,,,,,,,,,1929-10-06 12:00,163.42,,,,,,,1930-08-20 12:00,191.709,,,1931-01-20 12:00,253.51,,,1931-10-04 12:00,197.6,,,1932-02-28 12:00,19.064,,,1932-07-23 12:00,89.07,,,1933-04-12 12:00,20.011,,,1933-09-04 12:00,197.023,,,1934-01-30 12:00,318.992,,,1934-10-16 12:00,194.222,,,1935-03-15 12:00,21.791,,,1935-08-06 12:00,170.471,,,,,,
,,,,,,,,1927-08-07 12:00,172.137,,,1928-04-23 12:00,14.924,,,1928-09-20 12:00,199.426,,,1929-02-14 12:00,12.144,,,,,,,,,,,1929-10-07 12:00,164.642,,,,,,,1930-08-21 12:00,192.788,,,1931-01-21 12:00,254.426,,,1931-10-05 12:00,198.847,,,1932-02-29 12:00,20.239,,,1932-07-24 12:00,89.196,,,1933-04-13 12:00,21.249,,,1933-09-05 12:00,198.216,,,1934-01-31 12:00,318.418,,,1934-10-17 12:00,195.473,,,,,,,1935-08-07 12:00,170.842,,,,,,
,,,,,,,,1927-08-08 12:00,172.547,,,1928-04-24 12:00,16.152,,,1928-09-21 12:00,200.658,,,1929-02-15 12:00,13.095,,,,,,,,,,,1929-10-08 12:00,165.866,,,,,,,1930-08-22 12:00,193.865,,,1931-01-22 12:00,255.352,,,1931-10-06 12:00,200.095,,,1932-03-01 12:00,21.413,,,1932-07-25 12:00,89.359,,,,,,,1933-09-06 12:00,199.409,,,1934-02-01 12:00,317.826,,,1934-10-18 12:00,196.724,,,,,,,1935-08-08 12:00,171.183,,,,,,
,,,,,,,,1927-08-09 12:00,172.928,,,1928-04-25 12:00,17.38,,,1928-09-22 12:00,201.89,,,1929-02-16 12:00,14.037,,,,,,,,,,,1929-10-09 12:00,167.09,,,,,,,1930-08-23 12:00,194.937,,,1931-01-23 12:00,256.287,,,1931-10-07 12:00,201.342,,,,,,,1932-07-26 12:00,89.556,,,,,,,1933-09-07 12:00,200.601,,,1934-02-02 12:00,317.22,,,1934-10-19 12:00,197.975,,,,,,,1935-08-09 12:00,171.494,,,,,,
,,,,,,,,1927-08-10 12:00,173.281,,,1928-04-26 12:00,18.607,,,,,,,1929-02-17 12:00,14.969,,,,,,,,,,,1929-10-10 12:00,168.315,,,,,,,1930-08-24 12:00,196.007,,,1931-01-24 12:00,257.231,,,,,,,,,,,1932-07-27 12:00,89.787,,,,,,,1933-09-08 12:00,201.792,,,1934-02-03 12:00,316.604,,,1934-10-20 12:00,199.227,,,,,,,1935-08-10 12:00,171.773,,,,,,
,,,,,,,,1927-08-11 12:00,173.603,,,1928-04-27 12:00,19.835,,,,,,,1929-02-18 12:00,15.891,,,,,,,,,,,1929-10-11 12:00,169.541,,,,,,,1930-08-25 12:00,197.073,,,1931-01-25 12:00,258.184,,,,,,,,,,,1932-07-28 12:00,90.052,,,,,,,,,,,1934-02-04 12:00,315.984,,,1934-10-21 12:00,200.479,,,,,,,1935-08-11 12:00,172.02,,,,,,
,,,,,,,,1927-08-12 12:00,173.894,,,1928-04-28 12:00,21.062,,,,,,,1929-02-19 12:00,16.803,,,,,,,,,,,1929-10-12 12:00,170.768,,,,,,,1930-08-26 12:00,198.135,,,1931-01-26 12:00,259.146,,,,,,,,,,,1932-07-29 12:00,90.348,,,,,,,,,,,1934-02-05 12:00,315.362,,,1934-10-22 12:00,201.731,,,,,,,1935-08-12 12:00,172.233,,,,,,
,,,,,,,,1927-08-13 12:00,174.153,,,,,,,,,,,1929-02-20 12:00,17.703,,,,,,,,,,,1929-10-13 12:00,171.996,,,,,,,1930-08-27 12:00,199.194,,,1931-01-27 12:00,260.115,,,,,,,,,,,1932-07-30 12:00,90.675,,,,,,,,,,,1934-02-06 12:00,314.744,,,,,,,,,,,1935-08-13 12:00,172.412,,,,,,
,,,,,,,,1927-08-14 12:00,174.379,,,,,,,,,,,1929-02-21 12:00,18.593,,,,,,,,,,,1929-10-14 12:00,173.225,,,,,,,1930-08-28 12:00,200.248,,,1931-01-28 12:00,261.093,,,,,,,,,,,1932-07-31 12:00,91.031,,,,,,,,,,,1934-02-07 12:00,314.134,,,,,,,,,,,1935-08-14 12:00,172.556,,,,,,
,,,,,,,,1927-08-15 12:00,174.572,,,,,,,,,,,1929-02-22 12:00,19.47,,,,,,,,,,,1929-10-15 12:00,174.455,,,,,,,1930-08-29 12:00,201.299,,,1931-01-29 12:00,262.078,,,,,,,,,,,1932-08-01 12:00,91.417,,,,,,,,,,,1934-02-08 12:00,313.535,,,,,,,,,,,1935-08-15 12:00,172.663,,,,,,
,,,,,,,,1927-08-16 12:00,174.729,,,,,,,,,,,1929-02-23 12:00,20.336,,,,,,,,,,,1929-10-16 12:00,175.686,,,,,,,,,,,1931-01-30 12:00,263.07,,,,,,,,,,,1932-08-02 12:00,91.83,,,,,,,,,,,1934-02-09 12:00,312.953,,,,,,,,,,,1935-08-16 12:00,172.734,,,,,,
,,,,,,,,1927-08-17 12:00,174.851,,,,,,,,,,,1929-02-24 12:00,21.189,,,,,,,,,,,1929-10-17 12:00,176.917,,,,,,,,,,,1931-01-31 12:00,264.07,,,,,,,,,,,1932-08-03 12:00,92.27,,,,,,,,,,,1934-02-10 12:00,312.39,,,,,,,,,,,1935-08-17 12:00,172.767,,,,,,
,,,,,,,,1927-08-18 12:00,174.936,,,,,,,,,,,,,,,,,,,,,,,1929-10-18 12:00,178.15,,,,,,,,,,,1931-02-01 12:00,265.076,,,,,,,,,,,1932-08-04 12:00,92.736,,,,,,,,,,,1934-02-11 12:00,311.85,,,,,,,,,,,1935-08-18 12:00,172.761,,,,,,
,,,,,,,,1927-08-19 12:00,174.985,,,,,,,,,,,,,,,,,,,,,,,1929-10-19 12:00,179.383,,,,,,,,,,,1931-02-02 12:00,266.089,,,,,,,,,,,1932-08-05 12:00,93.227,,,,,,,,,,,1934-02-12 12:00,311.337,,,,,,,,,,,1935-08-19 12:00,172.717,,,,,,
,,,,,,,,1927-08-20 12:00,174.995,,,,,,,,,,,,,,,,,,,,,,,1929-10-20 12:00,180.617,,,,,,,,,,,1931-02-03 12:00,267.109,,,,,,,,,,,1932-08-06 12:00,93.741,,,,,,,,,,,1934-02-13 12:00,310.853,,,,,,,,,,,1935-08-20 12:00,172.634,,,,,,
,,,,,,,,1927-08-21 12:00,174.967,,,,,,,,,,,,,,,,,,,,,,,1929-10-21 12:00,181.852,,,,,,,,,,,1931-02-04 12:00,268.134,,,,,,,,,,,1932-08-07 12:00,94.279,,,,,,,,,,,1934-02-14 12:00,310.4,,,,,,,,,,,1935-08-21 12:00,172.511,,,,,,
,,,,,,,,1927-08-22 12:00,174.901,,,,,,,,,,,,,,,,,,,,,,,1929-10-22 12:00,183.088,,,,,,,,,,,1931-02-05 12:00,269.166,,,,,,,,,,,1932-08-08 12:00,94.839,,,,,,,,,,,1934-02-15 12:00,309.982,,,,,,,,,,,1935-08-22 12:00,172.349,,,,,,
,,,,,,,,1927-08-23 12:00,174.795,,,,,,,,,,,,,,,,,,,,,,,1929-10-23 12:00,184.325,,,,,,,,,,,1931-02-06 12:00,270.203,,,,,,,,,,,1932-08-09 12:00,95.42,,,,,,,,,,,1934-02-16 12:00,309.599,,,,,,,,,,,1935-08-23 12:00,172.148,,,,,,
,,,,,,,,1927-08-24 12:00,174.65,,,,,,,,,,,,,,,,,,,,,,,1929-10-24 12:00,185.563,,,,,,,,,,,1931-02-07 12:00,271.246,,,,,,,,,,,1932-08-10 12:00,96.022,,,,,,,,,,,1934-02-17 12:00,309.254,,,,,,,,,,,1935-08-24 12:00,171.907,,,,,,
,,,,,,,,1927-08-25 12:00,174.465,,,,,,,,,,,,,,,,,,,,,,,1929-10-25 12:00,186.801,,,,,,,,,,,1931-02-08 12:00,272.295,,,,,,,,,,,1932-08-11 12:00,96.644,,,,,,,,,,,1934-02-18 12:00,308.947,,,,,,,,,,,1935-08-25 12:00,171.628,,,,,,
,,,,,,,,1927-08-26 12:00,174.241,,,,,,,,,,,,,,,,,,,,,,,1929-10-26 12:00,188.041,,,,,,,,,,,1931-02-09 12:00,273.348,,,,,,,,,,,1932-08-12 12:00,97.286,,,,,,,,,,,1934-02-19 12:00,308.68,,,,,,,,,,,1935-08-26 12:00,171.311,,,,,,
,,,,,,,,1927-08-27 12:00,173.977,,,,,,,,,,,,,,,,,,,,,,,1929-10-27 12:00,189.281,,,,,,,,,,,1931-02-10 12:00,274.407,,,,,,,,,,,1932-08-13 12:00,97.946,,,,,,,,,,,1934-02-20 12:00,308.454,,,,,,,,,,,1935-08-27 12:00,170.956,,,,,,
,,,,,,,,1927-08-28 12:00,173.676,,,,,,,,,,,,,,,,,,,,,,,1929-10-28 12:00,190.521,,,,,,,,,,,1931-02-11 12:00,275.47,,,,,,,,,,,1932-08-14 12:00,98.624,,,,,,,,,,,1934-02-21 12:00,308.268,,,,,,,,,,,1935-08-28 12:00,170.566,,,,,,
,,,,,,,,1927-08-29 12:00,173.336,,,,,,,,,,,,,,,,,,,,,,,1929-10-29 12:00,191.763,,,,,,,,,,,1931-02-12 12:00,276.538,,,,,,,,,,,1932-08-15 12:00,99.319,,,,,,,,,,,1934-02-22 12:00,308.124,,,,,,,,,,,1935-08-29 12:00,170.142,,,,,,
,,,,,,,,1927-08-30 12:00,172.961,,,,,,,,,,,,,,,,,,,,,,,1929-10-30 12:00,193.005,,,,,,,,,,,1931-02-13 12:00,277.61,,,,,,,,,,,1932-08-16 12:00,100.031,,,,,,,,,,,1934-02-23 12:00,308.021,,,,,,,,,,,1935-08-30 12:00,169.685,,,,,,
,,,,,,,,1927-08-31 12:00,172.55,,,,,,,,,,,,,,,,,,,,,,,1929-10-31 12:00,194.247,,,,,,,,,,,1931-02-14 12:00,278.687,,,,,,,,,,,1932-08-17 12:00,100.759,,,,,,,,,,,1934-02-24 12:00,307.959,,,,,,,,,,,1935-08-31 12:00,169.198,,,,,,
,,,,,,,,1927-09-01 12:00,172.106,,,,,,,,,,,,,,,,,,,,,,,1929-11-01 12:00,195.49,,,,,,,,,,,1931-02-15 12:00,279.768,,,,,,,,,,,1932-08-18 12:00,101.503,,,,,,,,,,,1934-02-25 12:00,307.938,,,,,,,,,,,1935-09-01 12:00,168.683,,,,,,
,,,,,,,,1927-09-02 12:00,171.63,,,,,,,,,,,,,,,,,,,,,,,1929-11-02 12:00,196.734,,,,,,,,,,,1931-02-16 12:00,280.853,,,,,,,,,,,1932-08-19 12:00,102.262,,,,,,,,,,,1934-02-26 12:00,307.957,,,,,,,,,,,1935-09-02 12:00,168.143,,,,,,
